,acc_x_left,acc_y_left,acc_z_left,gyr_x_left,gyr_y_left,gyr_z_left,acc_x_right,acc_y_right,acc_z_right,gyr_x_right,gyr_y_right,gyr_z_right,left_phase
0,9.0161555568,-3.34995164,-5.541777141599999,67.1875,5.0625,68.1875,11.72483074,-6.4701923104,1.5314064639999998,62.3125,-34.25,193.3125,7
1,9.475577496,-2.9575287336,-5.4173503664,78.3125,2.125,70.8125,11.72483074,-5.9246287576,1.1389835575999998,74.875,-41.1875,195.375,7
2,10.1742816952,-2.488535504,-5.0632126216,86.1875,1.8125,72.625,12.6436746184,-5.9246287576,1.1389835575999998,74.875,-41.1875,195.375,7
3,10.777272990399998,-2.2301106632,-4.6325045536,93.4375,4.3125,73.8125,13.1796668808,-5.771488111199999,0.7848458127999999,83.8125,-49.875,197.9375,8
4,10.777272990399998,-2.2301106632,-4.6325045536,93.4375,4.3125,73.8125,13.686945272,-5.7044890784,0.4402793583999999,94.25,-57.9375,199.0,8
5,11.351550414399998,-1.9716858224,-4.106083581599999,97.5625,7.5,74.375,13.8975136608,-4.9962135888,0.1818545175999999,101.125,-64.625,199.3125,8
6,11.667402997599998,-1.5601203352,-3.684946804,101.625,11.75,75.25,13.8975136608,-4.9962135888,0.1818545175999999,101.125,-64.625,199.3125,8
7,12.3565359064,-1.4452648504,-3.34995164,107.5625,15.1875,76.3125,14.155938501599998,-4.622933263199999,0.0382851616,106.25,-71.1875,199.625,8
8,12.557533004799998,-1.4165509792,-3.2255248648,107.5625,15.1875,76.75,14.5770752792,-4.5080777784,-0.1435693559999999,107.3125,-76.5,199.125,8
9,12.557533004799998,-1.4165509792,-3.2255248648,109.875,17.125,76.75,15.132210122399998,-4.680361005599999,-0.3637090351999999,106.8125,-80.875,198.375,8
10,12.6723884896,-1.4069796888,-3.0915267991999995,114.0625,19.4375,78.4375,15.8596281928,-4.689932295999999,-0.5072783912,106.5,-85.1875,197.4375,8
11,12.7106736512,-1.2346964615999998,-3.1202406704,118.8125,22.4375,79.625,15.8596281928,-4.689932295999999,-0.5072783912,106.5,-85.1875,197.4375,8
12,12.681959779999998,-1.100698396,-3.0053851856,123.0625,26.125,79.5625,16.1180530336,-4.6995035864,-0.71784678,105.875,-89.375,195.9375,8
13,12.681959779999998,-1.100698396,-3.0053851856,123.0625,26.125,79.5625,16.3764778744,-4.7569313288,-0.8805587167999999,106.375,-92.4375,194.375,8
14,12.3086794544,-0.9379864592,-2.823530668,127.375,31.3125,80.1875,16.6444740056,-4.8239303616,-1.2251251712,107.3125,-97.0,194.0625,8
15,11.8014010632,-0.909272588,-2.775674216,134.0625,35.9375,79.8125,16.6444740056,-4.8239303616,-1.2251251712,108.0,-102.125,193.75,8
16,11.542976222399998,-0.9188438784,-2.8043880872,144.25,41.625,78.125,16.893327556,-4.9483571368,-1.4835500119999998,108.0,-102.125,193.75,8
17,11.093125573599998,-1.004985492,-2.7469603448,152.375,46.1875,76.8125,16.9986117504,-5.254638429599999,-1.8472590472,108.375,-109.5,195.0625,8
18,11.093125573599998,-1.004985492,-2.7469603448,152.375,46.1875,76.8125,17.0751820736,-5.4747781088,-2.1822542112,104.0,-118.1875,196.4375,8
19,10.939984927199998,-0.909272588,-2.7182464736,159.375,49.375,74.375,17.1613236872,-5.599204884,-2.4981067944,97.9375,-124.3125,197.375,8
20,10.748559119199998,-0.9188438784,-2.5268206656,165.1875,52.875,71.5625,17.1613236872,-5.599204884,-2.4981067944,97.9375,-124.3125,197.375,8
21,10.52841944,-0.8231309743999999,-2.3162522768,167.0625,57.0625,68.8125,17.056039492799997,-5.7810594016,-2.6608187312,90.9375,-129.1875,198.125,8
22,10.52841944,-0.8231309743999999,-2.3162522768,167.0625,57.0625,68.8125,16.816757232799997,-5.9820565,-3.0436703471999995,82.25,-134.6875,199.0625,8
23,10.4614204072,-0.5647061335999999,-2.1726829208,166.5,59.25,66.25,16.941184007999997,-6.3744794064,-3.206382284,74.875,-139.6875,200.3125,8
24,10.2987084704,-0.4211367775999999,-2.1822542112,164.875,59.8125,63.125,16.941184007999997,-6.3744794064,-3.206382284,70.125,-143.75,201.125,8
25,10.3561362128,-0.1244267751999999,-2.1918255016,160.5625,58.6875,59.6875,16.7784720712,-6.786044893599999,-3.5892338999999995,70.125,-143.75,201.125,8
26,10.2795658896,0.2201396791999999,-2.4215364712,156.625,57.0625,57.0,16.4817620688,-7.188039090399999,-4.0007993872,68.0625,-147.375,202.5,8
27,10.2795658896,0.2201396791999999,-2.4215364712,156.625,57.0625,57.0,16.338192712799998,-7.446463931199999,-4.2687955184,68.125,-150.625,203.25,8
28,10.164710404799996,0.4019941968,-2.7661029256,152.3125,54.4375,54.9375,15.907484644799998,-7.4943203832,-4.307080679999999,70.0625,-153.75,203.3125,8
29,10.1072826624,0.5455635528,-2.9958138951999995,147.625,52.3125,52.5625,15.907484644799998,-7.4943203832,-4.307080679999999,70.8125,-156.375,203.9375,8
30,10.0881400816,0.8135596839999999,-3.1010980896,143.4375,51.5,50.125,15.629917223199998,-7.781459095199999,-4.498506488,70.8125,-156.375,203.9375,8
31,10.0881400816,0.8135596839999999,-3.1010980896,143.4375,51.125,47.75,15.457633995999998,-7.791030385599999,-4.488935197599999,72.625,-157.1875,204.625,8
32,10.2317094376,1.0336993632,-3.1202406704,141.75,51.125,47.75,15.716058836799998,-7.771887804799999,-4.335794551199999,74.125,-158.0625,205.25,8
33,10.097711372,0.9762716208,-3.1298119608,142.3125,50.75,46.1875,15.716058836799998,-7.771887804799999,-4.335794551199999,74.0,-157.0,205.8125,8
34,10.0307123392,1.0336993632,-3.1202406704,144.6875,52.9375,44.75,15.438491415199998,-7.676174900799999,-4.3166519704,74.0,-155.1875,207.1875,8
35,10.0594262104,1.1198409768,-3.1680971224,148.125,55.25,43.5,15.247065607199998,-7.953742322399999,-4.211367776,70.875,-155.1875,207.1875,8
36,10.0594262104,1.1198409768,-3.1680971224,148.125,55.25,43.5,15.7256301272,-7.637889739199999,-3.8859439024,69.5,-150.8125,207.0,8
37,9.954142016,1.1772687192,-3.1968109936,153.3125,57.9375,42.9375,15.639488513599998,-7.379464898399999,-3.4265219632,68.375,-147.625,207.4375,8
38,9.7914300792,1.2634103328,-3.2159535744,158.625,61.125,43.1875,15.639488513599998,-7.379464898399999,-3.4265219632,65.0625,-146.5625,208.125,9
39,9.6382894328,1.4644074311999995,-3.158525832,162.625,63.8125,43.5625,15.8117717408,-6.843472636,-3.397808092,65.0625,-146.5625,208.125,9
40,9.6382894328,1.4644074311999995,-3.158525832,166.0625,66.9375,44.75,15.716058836799998,-6.766902312799999,-3.206382284,59.1875,-146.1875,207.5625,9
41,9.5904329808,1.6079767872,-3.1680971224,166.0625,66.9375,44.75,15.744772708,-6.5850477952,-3.11066938,54.0625,-145.375,207.625,9
42,9.427721044,1.7515461431999997,-3.1489545416,170.4375,70.5625,45.625,15.744772708,-6.5850477952,-3.11066938,48.6875,-146.1875,207.75,9
43,9.3415794304,1.9812571128,-3.206382284,173.625,73.6875,46.5625,15.706487546399998,-6.412764567999999,-3.0053851856,44.875,-146.5625,206.8125,9
44,9.2267239456,2.249253244,-3.3308090592,176.4375,77.0625,48.0625,15.744772708,-6.1447684368,-2.9001009911999995,44.875,-146.5625,206.8125,9
45,9.2267239456,2.249253244,-3.3308090592,176.4375,77.0625,48.0625,15.716058836799998,-5.991627790399999,-2.8618158296,43.1875,-147.1875,206.625,9
46,9.0640120088,2.536391956,-3.5796626096,179.25,79.875,49.6875,16.012768839199996,-5.972485209599999,-2.9001009911999995,41.8125,-147.9375,207.3125,9
47,8.8343010392,2.87138712,-3.7040893848,181.5625,83.125,51.4375,16.012768839199996,-5.972485209599999,-2.9001009911999995,40.3125,-148.0625,207.0625,9
48,8.748159425599999,3.2638100264,-3.8380874504,184.5625,85.0,53.625,16.012768839199996,-6.029912951999999,-2.9383861528,41.3125,-147.1875,206.625,9
49,8.748159425599999,3.2638100264,-3.8380874504,186.1875,85.875,55.625,15.897913354399998,-6.1926248888,-2.8809584103999994,41.3125,-147.1875,206.625,9
50,8.5758761984,3.4360932536,-3.876372612,186.1875,85.875,55.625,16.1180530336,-6.1543397272,-2.6703900216,43.0625,-146.6875,206.0625,9
51,8.556733617599999,3.7040893848,-3.9338003544,188.125,86.6875,57.625,16.1180530336,-6.2309100504,-2.7182464736,42.75,-146.8125,204.75,9
52,8.6428752312,3.9433716448,-3.9912280968,189.375,87.3125,60.125,16.3477640032,-6.2309100504,-2.7182464736,43.8125,-146.375,203.9375,9
53,8.681160392799999,4.1826539048,-3.924229064,190.375,87.4375,63.25,16.3956204552,-6.269195212,-2.7661029256,43.8125,-146.375,203.9375,9
54,8.681160392799999,4.1826539048,-3.924229064,190.0,87.375,67.125,16.6157601344,-6.3936219872,-2.7852455064,44.0625,-146.1875,203.75,9
55,8.7864445872,4.4793639072,-3.924229064,190.0,87.375,67.125,16.931612717599997,-6.6807606992,-2.727817764,44.6875,-146.0625,203.4375,9
56,8.7673020064,4.7090748768,-4.010370677599999,191.3125,87.0,70.625,16.931612717599997,-6.6807606992,-2.727817764,42.75,-145.375,202.375,9
57,8.977870395199998,5.0536413312,-4.173082614399999,190.875,86.625,75.5,17.1900375584,-6.671189408799999,-2.87138712,42.9375,-143.3125,201.625,9
58,8.977870395199998,5.359922623999999,-4.2783668088,190.5,85.25,79.4375,17.1708949776,-6.671189408799999,-2.7852455064,42.9375,-143.3125,201.625,9
59,9.1597249128,5.359922623999999,-4.2783668088,190.5,85.25,79.4375,17.5537465936,-6.967899411199999,-2.8426732488,41.9375,-142.5625,200.9375,9
60,9.379864592,5.6853464976,-4.3645084224,189.8125,82.8125,84.875,17.974883371199997,-6.9487568304,-2.87138712,41.625,-141.75,199.625,9
61,9.6000042712,6.163911017599999,-4.3836510032,189.0625,80.4375,90.6875,17.974883371199997,-6.9487568304,-2.87138712,42.375,-141.875,198.875,9
62,10.0881400816,6.498906181599999,-4.3836510032,188.0625,79.0625,96.5625,18.1758804696,-7.0253271536,-2.9862426048,44.5625,-140.125,197.6875,9
63,10.0881400816,6.498906181599999,-4.3836510032,185.625,78.375,103.875,18.7405866032,-7.1593252192,-2.9862426048,44.5625,-140.125,197.6875,9
64,10.3752787936,6.8817577976,-4.2687955184,185.625,78.375,103.875,19.2670075752,-7.2646094136,-3.0915267991999995,48.0,-138.8125,196.5,9
65,10.863414604,7.475177802399999,-4.259224228,181.8125,77.875,111.6875,19.2670075752,-7.2646094136,-3.0915267991999995,53.375,-137.125,193.6875,9
66,11.3132652528,7.9058858704,-4.307080679999999,178.0625,77.6875,120.1875,19.5828601584,-7.312465865599999,-3.1298119608,58.1875,-133.5625,191.4375,9
67,11.9353991288,8.853443619999998,-4.335794551199999,174.875,79.3125,128.75,19.812571128,-7.331608446399999,-3.1393832511999995,58.1875,-133.5625,188.6875,9
68,11.9353991288,8.853443619999998,-4.335794551199999,174.875,79.3125,138.125,20.4155624232,-7.4368926408,-3.1968109936,63.3125,-131.0625,188.6875,9
69,12.413963648799998,9.676574594399998,-4.4219361648,169.5,80.9375,138.125,20.626130812,-7.5326055448,-2.9766713143999994,70.125,-127.375,185.375,9
70,13.0073836536,10.7294165384,-4.3166519704,163.25,82.0,148.1875,20.626130812,-7.5326055448,-2.9766713143999994,76.5625,-123.375,181.25,9
71,13.619946239199995,11.9928268712,-4.1539400336,154.875,83.3125,159.25,20.6548446832,-7.5326055448,-2.8043880872,83.75,-119.3125,177.375,9
72,13.619946239199995,11.9928268712,-4.1539400336,144.875,84.375,169.875,21.0281250088,-7.599604577599999,-2.5938196984,83.75,-119.3125,177.375,10
73,14.3856494712,13.3136649464,-4.0390845488,144.875,84.375,169.875,21.1334092032,-7.5708907064,-2.297109696,89.625,-115.9375,174.25,10
74,14.9216417336,14.5579326984,-3.8572300312,133.3125,84.875,180.75,21.1334092032,-7.5708907064,-2.297109696,99.1875,-112.0625,171.0,10
75,15.409777543999995,15.773486579199998,-3.5413774479999995,121.3125,84.8125,191.9375,21.487546947999995,-7.3986074792,-1.866401628,108.4375,-107.9375,167.125,10
76,16.0031975488,16.9124701368,-3.4073793824,106.5625,83.3125,202.125,21.726829208,-7.417750059999999,-1.6654045296,116.875,-103.125,164.0,10
77,16.0031975488,16.9124701368,-3.4073793824,90.8125,80.5,212.625,21.4109766248,-7.226324251999999,-1.3591232368,116.875,-103.125,164.0,10
78,16.462619487999998,17.7930288536,-3.2255248648,90.8125,80.5,212.625,21.439690496,-7.2071816712,-1.2538390424,127.8125,-98.4375,159.375,10
79,16.6636165864,18.3481636968,-3.0915267991999995,74.75,76.9375,222.9375,21.439690496,-7.2071816712,-1.2538390424,135.4375,-96.4375,154.1875,10
80,17.180466268,19.1330095096,-2.9096722816,56.4375,72.75,233.3125,21.3631201728,-6.8721865072,-1.4739787215999998,143.1875,-95.875,149.125,10
81,17.180466268,19.1330095096,-2.9096722816,37.0625,67.5625,242.0625,20.9515546856,-6.594619085599999,-1.8759729184,143.1875,-96.25,143.375,10
82,17.496318851199998,19.5924314488,-2.8426732488,37.0625,67.5625,242.0625,20.8749843624,-6.1447684368,-2.4215364712,149.5625,-96.25,143.375,10
83,17.984454661599997,20.386848552,-2.7661029256,14.1875,61.8125,250.5625,20.8749843624,-6.1447684368,-2.4215364712,152.125,-97.0625,137.0625,10
84,18.568303376,21.487546947999995,-3.206382284,-7.8125,55.6875,258.0,20.5687030696,-5.8672010152,-2.967100024,149.875,-99.1875,131.25,10
85,19.0851530576,22.262821470399995,-3.8093735792,-27.9375,49.25,264.6875,20.530417908,-5.197210687199999,-3.4839497055999997,148.375,-100.125,125.75,10
86,19.0851530576,22.262821470399995,-3.8093735792,-45.875,43.0,270.375,19.9944256456,-4.5655055208,-3.8093735792,148.375,-100.125,125.75,10
87,19.4392908024,22.4255334072,-4.3932222936,-45.875,43.0,270.375,19.4392908024,-4.2017964856,-3.9338003544,144.75,-99.1875,120.5,10
88,19.5158611256,22.348963084,-5.0153561696,-57.75,32.875,274.0625,19.4392908024,-4.2017964856,-3.9338003544,142.125,-96.0625,114.875,10
89,19.7455720952,22.119252114399995,-5.9437713384,-60.375,21.3125,275.25,18.9798688632,-3.637090352,-3.924229064,137.4375,-92.9375,110.0,10
90,19.7455720952,22.119252114399995,-5.9437713384,-54.5,5.75,274.375,18.472590472,-3.1489545416,-3.9146577736,133.5,-88.9375,105.4375,10
91,19.6307166104,21.4492617864,-6.604190376,-54.5,-8.6875,271.4375,17.5537465936,-3.0436703471999995,-3.8189448696,133.5,-88.9375,105.4375,10
92,19.6881443528,19.6881443528,-6.728617151199999,-49.25,-8.6875,271.4375,17.5537465936,-3.0436703471999995,-4.0007993872,130.375,-84.25,100.625,10
93,19.0372966056,18.2141656312,-6.0969119848,-55.375,-14.0,267.9375,16.673187876799997,-2.727817764,-4.0007993872,126.4375,-77.9375,95.5625,10
94,18.2620220832,16.213765937599998,-4.9005006848,-78.4375,-5.75,262.75,16.328621422399998,-2.2875384056,-4.1347974528,120.25,-72.9375,91.875,10
95,18.2620220832,16.213765937599998,-4.9005006848,-113.3125,9.0,258.75,15.323635930399998,-2.0865413072,-4.2017964856,110.375,-67.0,86.75,10
96,17.6494594976,14.4813623752,-4.0007993872,-113.3125,9.0,258.75,14.1750810824,-1.8855442088,-4.2687955184,110.375,-67.0,86.75,10
97,17.209180139199997,13.2945223656,-2.775674216,-151.9375,24.4375,255.5625,14.1750810824,-1.8855442088,-4.2687955184,99.1875,-59.25,81.3125,10
98,16.730615619199998,12.3086794544,-1.7419748527999996,-183.75,39.125,253.0,13.1030965576,-1.4548361407999997,-4.2305103568,86.8125,-50.625,75.9375,10
99,16.730615619199998,12.3086794544,-1.7419748527999996,-212.75,46.8125,252.9375,12.375678487199998,-1.0336993632,-4.0869410008,75.3125,-42.1875,71.625,10
100,16.309478841599997,11.341979124,-0.8039883936,-237.875,49.0625,254.3125,11.4664058992,-0.6221338759999999,-3.780659708,75.3125,-42.1875,71.625,10
101,16.194623356799998,10.28913718,-0.2584248408,-237.875,49.0625,254.3125,10.317851051199998,-0.2488535503999999,-3.397808092,63.5,-35.375,65.9375,10
102,17.0081830408,10.164710404799996,0.3637090351999999,-258.625,48.5625,257.3125,10.317851051199998,-0.2488535503999999,-3.397808092,51.875,-28.125,60.5625,10
103,17.237894010399998,9.6287181424,0.7944171031999999,-274.5,45.8125,261.25,9.379864592,0.0669990328,-3.014956476,44.375,-21.5625,54.3125,10
104,17.237894010399998,9.6287181424,0.7944171031999999,-285.1875,40.9375,266.125,8.470592003999998,0.5551348432,-2.4981067944,37.75,-16.9375,47.625,10
105,17.199608848799997,8.4993058752,0.4594219391999999,-285.1875,40.9375,266.125,7.235895542399999,0.8327022648,-2.0195422744,37.75,-16.9375,47.625,10
106,17.2666078816,8.13559684,0.1435693559999999,-291.375,34.25,270.6875,7.235895542399999,0.8327022648,-2.0195422744,32.875,-13.3125,40.5,11
107,16.960326588799997,7.858029418399999,-0.4785645199999999,-284.375,25.875,270.5,6.317051663999999,1.3016954944,-1.5984054968,32.125,-11.25,33.25,11
108,16.960326588799997,7.858029418399999,-0.4785645199999999,-262.8125,19.0,267.375,5.5322058512,1.7515461431999997,-1.2825529135999998,31.875,-9.8125,24.5625,11
109,15.629917223199998,7.3028945752,-1.4931213024,-242.5,12.3125,265.375,4.785645199999999,2.2301106632,-1.0911271056,31.625,-8.9375,15.3125,11
110,14.83550012,7.2646094136,-2.0961125976,-242.5,12.3125,265.375,4.173082614399999,2.584248408,-0.9762716208,31.625,-8.9375,15.3125,11
111,13.840085918399998,7.006184572799999,-1.9334006608,-229.5,7.3125,261.375,4.173082614399999,2.584248408,-0.9762716208,31.4375,-8.8125,5.25,11
112,13.8018007568,7.6283184488,-1.0336993632,-222.875,11.1875,252.125,3.637090352,3.1202406704,-0.95712904,32.125,-7.4375,-5.75,11
113,13.8018007568,7.6283184488,-1.0336993632,-223.8125,12.625,243.6875,3.1393832511999995,3.684946804,-1.1294122671999998,32.25,-6.625,-16.5625,11
114,13.696516562399998,7.465606511999999,-0.2775674216,-225.75,10.875,238.375,2.7948167968,4.173082614399999,-1.3495519464,32.25,-6.625,-27.375,11
115,13.983655274399998,7.982456193599999,0.2488535503999999,-225.75,10.875,238.375,2.7948167968,4.173082614399999,-1.3495519464,31.9375,-5.25,-27.375,11
116,13.533804625599998,7.599604577599999,0.1627119367999999,-223.875,6.3125,230.8125,2.297109696,4.5655055208,-1.6845471103999998,31.0,-4.125,-37.8125,11
117,13.533804625599998,7.599604577599999,-0.6412764567999999,-215.4375,2.625,223.875,1.5601203352,4.9674997176,-2.1343977592,28.3125,-2.875,-48.375,11
118,12.6149607472,6.259623921599999,-0.6412764567999999,-208.4375,-1.9375,220.3125,0.9475577496,5.426921656799999,-2.5268206656,25.8125,-2.5,-58.5625,11
119,11.983255580799998,5.1780681064000005,-1.387837108,-208.4375,-1.9375,220.3125,0.7465606511999999,5.9150574672,-2.7469603448,25.8125,-2.5,-58.5625,11
120,11.6195465456,4.7569313288,-1.6558332392,-197.75,-8.125,216.1875,0.7465606511999999,5.9150574672,-2.7469603448,22.4375,-2.5,-68.0,11
121,10.9495562176,4.1922251952,-1.4165509792,-183.375,-14.625,212.0625,0.6125625856,6.355336825599999,-2.8809584103999994,18.9375,-3.625,-76.1875,11
122,10.9495562176,4.1922251952,-1.4165509792,-178.4375,-21.75,210.1875,0.5264209719999999,6.575476504799999,-2.7661029256,16.125,-4.625,-83.75,11
123,9.9445707256,3.2255248648,-0.861416136,-175.875,-29.1875,207.125,0.3637090351999999,6.690331989599999,-2.6416761504,12.6875,-6.0625,-90.125,11
124,9.33200814,2.2301106632,-0.3445664544,-175.875,-29.1875,207.125,0.3637090351999999,6.690331989599999,-2.6416761504,12.6875,-6.0625,-90.125,11
125,8.7673020064,1.7324035624,-0.1244267751999999,-171.3125,-37.3125,202.5625,0.3349951639999999,6.594619085599999,-2.4789642136,12.1875,-7.75,-95.5625,11
126,8.7673020064,0.8039883936,-0.2105683887999999,-164.0625,-44.1875,196.1875,0.3349951639999999,6.2309100504,-2.297109696,12.8125,-8.1875,-100.4375,11
127,8.394021680799998,0.8039883936,-0.2105683887999999,-154.8125,-50.375,188.125,0.4402793583999999,5.857629724799999,-2.15354034,15.6875,-6.9375,-104.5,11
128,7.944171032,0.3445664544,-0.4211367775999999,-154.8125,-50.375,188.125,0.2392822599999999,5.3024948816,-1.9908284032,22.1875,-5.3125,-107.625,11
129,7.197610380799999,-0.1244267751999999,-0.5647061335999999,-141.375,-54.5625,179.375,0.2392822599999999,5.3024948816,-1.9908284032,22.1875,-5.3125,-107.625,11
130,6.4319071488,-0.4594219391999999,-0.4594219391999999,-125.125,-57.0,170.1875,0.2297109695999999,4.6325045536,-1.9812571128,29.75,-3.5625,-110.1875,11
131,6.4319071488,-0.4594219391999999,-0.4594219391999999,-111.5625,-59.0,159.5625,0.2392822599999999,3.82851616,-1.91425808,38.9375,-1.8125,-111.3125,11
132,5.723631659199999,-0.9475577496,-0.2105683887999999,-97.4375,-59.4375,149.25,0.3062812928,3.2925238976,-1.8472590472,49.5,-0.3125,-112.375,11
133,5.0153561696,-1.2155538808,0.0478564519999999,-97.4375,-59.4375,149.25,0.3062812928,3.2925238976,-1.8472590472,49.5,-0.3125,-112.375,11
134,4.584648101599999,-1.2346964615999998,0.1244267751999999,-84.6875,-58.9375,136.5,0.3445664544,2.9288148623999994,-1.91425808,59.0625,1.9375,-113.1875,11
135,4.0869410008,-1.004985492,0.0478564519999999,-70.25,-58.6875,124.125,0.5551348432,2.8426732488,-2.057827436,69.1875,3.125,-114.0,11
136,4.0869410008,-1.004985492,0.0478564519999999,-57.25,-57.5,111.25,0.6987041991999999,2.9383861528,-2.1248264688,76.6875,4.375,-114.8125,11
137,3.6179477712,-0.7274180703999998,-0.0669990328,-41.0,-56.4375,98.3125,0.7561319415999999,3.0915267991999995,-2.2301106632,81.3125,5.5625,-114.4375,11
138,3.1202406704,-0.0574277423999999,-0.3637090351999999,-41.0,-56.4375,98.3125,0.7561319415999999,3.0915267991999995,-2.2301106632,81.3125,5.5625,-114.4375,11
139,2.6512474408,0.6987041991999999,-0.71784678,-24.625,-54.375,85.1875,1.052841944,3.1010980896,-2.1726829208,84.5625,8.25,-114.4375,11
140,2.6512474408,0.6987041991999999,-0.71784678,-7.75,-50.3125,72.0625,1.2729816232,3.2159535744,-1.9908284032,83.875,12.4375,-113.6875,11
141,2.15354034,1.4931213024,-1.2729816232,11.0,-44.5625,59.625,1.4261222696,3.0819555088,-1.5888342063999998,80.1875,17.5625,-111.875,0
142,1.5409777543999998,2.4693929232,-1.7132609816,11.0,-44.5625,59.625,1.4261222696,3.0819555088,-1.148554848,73.1875,24.3125,-109.8125,0
143,1.1389835575999998,3.4360932536,-2.1152551784,28.0625,-38.1875,47.5625,1.5984054968,2.8618158296,-1.148554848,73.1875,24.3125,-109.8125,0
144,0.6508477471999999,4.3740797128,-2.488535504,42.0625,-30.375,36.0625,1.818545176,2.6512474408,-0.6221338759999999,63.625,30.875,-107.1875,0
145,0.6508477471999999,4.3740797128,-2.488535504,52.4375,-20.6875,24.25,1.9238293704,2.5268206656,-0.0957129039999999,52.6875,37.5,-103.875,0
146,0.1244267751999999,5.082355202399999,-2.7565316352,61.1875,-10.375,12.9375,2.009970984,2.6033909888,0.5072783912,39.0625,44.5,-101.125,0
147,-0.4977071007999999,5.8289158536,-2.8618158296,61.1875,-10.375,12.9375,2.009970984,2.6033909888,0.5072783912,39.0625,44.5,-101.125,0
148,-1.2634103328,6.278766502399999,-2.8139593776,67.5,1.25,1.0625,1.9908284032,2.7661029256,1.2442677519999998,25.75,51.0625,-98.0625,0
149,-1.2634103328,6.278766502399999,-2.8139593776,73.125,12.625,-10.9375,2.0386848552,3.0532416376,2.0865413072,12.0625,58.375,-95.0625,0
150,-2.0482561456,6.8530439264,-2.823530668,78.5625,24.25,-23.5625,1.9716858224,3.3308090592,2.9766713143999994,-1.125,66.625,-91.875,0
151,-2.823530668,7.322037155999999,-2.823530668,78.5625,24.25,-36.0,1.9716858224,3.2446674456,3.9529429352,-15.375,75.125,-88.5625,0
152,-3.5892338999999995,7.7048887719999986,-2.9766713143999994,84.375,34.0,-36.0,2.1152551784,3.2446674456,3.9529429352,-15.375,75.125,-88.5625,0
153,-4.0869410008,8.0303126456,-3.0245277663999994,87.25,41.0625,-49.5625,2.105683888,3.2159535744,4.8430729424,-26.8125,84.6875,-85.375,0
154,-4.0869410008,8.0303126456,-3.0245277663999994,91.75,48.8125,-62.875,2.1726829208,2.9862426048,5.74277424,-36.3125,94.8125,-81.8125,0
155,-4.3836510032,8.2600236152,-3.2255248648,90.5,55.1875,-75.625,2.2396819536,2.6225335696,6.604190376,-44.8125,105.0625,-77.6875,0
156,-4.555934230399999,8.4035929712,-3.3308090592,90.5,55.1875,-75.625,2.2396819536,2.6225335696,6.604190376,-52.6875,115.3125,-74.0625,0
157,-4.680361005599999,8.4323068424,-3.4552358344,89.9375,61.5625,-88.4375,2.4311077616,2.3832513096,7.235895542399999,-52.6875,115.3125,-74.0625,0
158,-4.680361005599999,8.4323068424,-3.4552358344,86.5,68.875,-101.625,2.63210486,2.201396792,7.896314579999999,-59.3125,124.375,-70.8125,0
159,-4.9100719752,8.5375910368,-3.3403803496,78.5,76.9375,-114.5,2.9096722816,2.0673987264,8.298308776799999,-67.4375,132.8125,-65.9375,0
160,-5.082355202399999,8.489734584799999,-3.1872397032,67.0625,84.875,-127.625,3.1010980896,1.9334006608,8.547162327199999,-75.125,140.125,-60.6875,0
161,-5.0632126216,8.183453292,-2.8522445392,67.0625,84.875,-127.625,3.1010980896,1.9334006608,8.547162327199999,-75.125,144.0,-55.5,0
162,-5.0153561696,7.896314579999999,-2.3928226,54.375,91.375,-140.9375,3.3116664784,1.6941184008,8.614161359999999,-86.8125,144.0,-55.5,0
163,-5.0153561696,7.896314579999999,-2.3928226,39.1875,95.8125,-155.0,3.5892338999999995,1.3016954944,8.2217384536,-101.6875,145.1875,-49.8125,0
164,-4.929214556,7.5708907064,-1.962114532,24.8125,98.4375,-167.375,3.7040893848,0.8135596839999999,7.5517481256,-120.875,143.0,-43.3125,0
165,-4.622933263199999,7.092326186399999,-1.4165509792,24.8125,98.4375,-167.375,3.7040893848,0.8135596839999999,7.5517481256,-141.8125,133.5,-37.75,0
166,-4.048655839199999,6.3840506968,-0.8997012975999998,14.25,98.8125,-179.0,3.8859439024,0.1722832272,6.269195212,-141.8125,133.5,-37.75,0
167,-4.048655839199999,6.3840506968,-0.8997012975999998,4.1875,96.9375,-189.875,3.9912280968,-0.4881358104,4.594219391999999,-164.9375,119.125,-31.4375,0
168,-3.6466616424,6.077769404,-0.4594219391999999,-2.6875,95.75,-201.0,4.1539400336,-1.1772687192,2.6416761504,-184.3125,99.75,-26.0,0
169,-3.1872397032,5.838487143999999,0.1148554847999999,-6.6875,94.0,-208.0625,4.4410787456,-1.6654045296,0.6412764567999999,-199.25,78.5,-21.3125,0
170,-2.7661029256,5.02492746,0.8231309743999999,-6.6875,94.0,-208.0625,4.4410787456,-1.6654045296,0.6412764567999999,-202.5625,58.75,-18.3125,0
171,-2.0386848552,3.9625142256,1.6366906583999998,-12.875,94.125,-213.375,4.6612184248,-2.0291135648,-1.1676974288,-202.5625,58.75,-18.3125,0
172,-2.0386848552,3.9625142256,1.6366906583999998,-21.1875,94.875,-219.0625,4.833501652,-2.1726829208,-2.536391956,-195.5,42.6875,-16.0625,0
173,-1.67497582,2.8905297008,2.2588245343999995,-25.875,95.25,-221.75,4.9005006848,-2.009970984,-3.6658042232,-176.3125,31.5,-15.0,0
